Feature,Loading
A0A4S8JIE0;A0A4S8JIE0,-0.4825788570043881
A0A4S8JJ79;A0A4S8JJ79;A0A804JTL2;A0A804JTL3,0.454011390480897
A0A804IBQ9;A0A804IBR0,0.44239622730609035
A0A804IK01,-0.4320964544394268
A0A804KSR2,0.42257488828863843
